ID;Type;Description;Civilopedia;Strategy;Help;ThemingBonusHelp;Quote;GoldMaintenance;MutuallyExclusiveGroup;TeamShare;Water;River;FreshWater;Mountain;NearbyMountainRequired;Hill;Flat;FoundsReligion;IsReligious;BorderObstacle;PlayerBorderObstacle;Capital;GoldenAge;MapCentering;NeverCapture;NukeImmune;AllowsWaterRoutes;ExtraLuxuries;DiplomaticVoting;AffectSpiesNow;NullifyInfluenceModifier;Cost;FaithCost;LeagueCost;UnlockedByBelief;UnlockedByLeague;HolyCity;NumCityCostMod;HurryCostModifier;MinAreaSize;ConquestProb;CitiesPrereq;LevelPrereq;CultureRateModifier;GlobalCultureRateModifier;GreatPeopleRateModifier;GlobalGreatPeopleRateModifier;GreatGeneralRateModifier;GreatPersonExpendGold;GoldenAgeModifier;UnitUpgradeCostMod;Experience;GlobalExperience;FoodKept;Airlift;AirModifier;NukeModifier;NukeExplosionRand;HealRateChange;Happiness;UnmoddedHappiness;UnhappinessModifier;HappinessPerCity;HappinessPerXPolicies;CityCountUnhappinessMod;NoOccupiedUnhappiness;WorkerSpeedModifier;MilitaryProductionModifier;SpaceProductionModifier;GlobalSpaceProductionModifier;BuildingProductionModifier;WonderProductionModifier;CityConnectionTradeRouteModifier;CapturePlunderModifier;PolicyCostModifier;PlotCultureCostModifier;GlobalPlotCultureCostModifier;PlotBuyCostModifier;GlobalPlotBuyCostModifier;GlobalPopulationChange;TechShare;FreeTechs;FreePolicies;FreeGreatPeople;MedianTechPercentChange;Gold;AllowsRangeStrike;Espionage;AllowsFoodTradeRoutes;AllowsProductionTradeRoutes;Defense;ExtraCityHitPoints;GlobalDefenseMod;MinorFriendshipChange;VictoryPoints;ExtraMissionarySpreads;ReligiousPressureModifier;EspionageModifier;GlobalEspionageModifier;ExtraSpies;SpyRankChange;InstantSpyRankChange;TradeRouteRecipientBonus;TradeRouteTargetBonus;NumTradeRouteBonus;LandmarksTourismPercent;InstantMilitaryIncrease;GreatWorksTourismModifier;XBuiltTriggersIdeologyChoice;TradeRouteSeaDistanceModifier;TradeRouteSeaGoldBonus;TradeRouteLandDistanceModifier;TradeRouteLandGoldBonus;CityStateTradeRouteProductionModifier;GreatScientistBeakerModifier;BuildingClass;ArtDefineTag;NearbyTerrainRequired;ProhibitedCityTerrain;VictoryPrereq;FreeStartEra;MaxStartEra;ObsoleteTech;EnhancedYieldTech;TechEnhancedTourism;FreeBuilding;FreeBuildingThisCity;FreePromotion;TrainedFreePromotion;FreePromotionRemoved;ReplacementBuildingClass;PrereqTech;PolicyBranchType;SpecialistType;SpecialistCount;GreatWorkSlotType;FreeGreatWork;GreatWorkCount;SpecialistExtraCulture;GreatPeopleRateChange;ExtraLeagueVotes;CityWall;DisplayPosition;PortraitIndex;WonderSplashImage;WonderSplashAnchor;WonderSplashAudio;IconAtlas;ArtInfoCulturalVariation;ArtInfoEraVariation;ArtInfoRandomVariation
117;BUILDING_COFFEE_HOUSE;TXT_KEY_BUILDING_COFFEE_HOUSE;TXT_KEY_CIV5_BUILDINGS_COFFEE_HOUSE_TEXT;TXT_KEY_BUILDING_COFFEE_HOUSE_STRATEGY;TXT_KEY_BUILDING_COFFEE_HOUSE_HELP;;;2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;25;-1;66;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_WINDMILL;ART_DEF_BUILDING_FORGE;;;;;;;;0;;;;;;;TECH_ECONOMICS;;SPECIALIST_ENGINEER;1;;;0;0;0;0;0;0;4;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
119;BUILDING_MAYA_PYRAMID;TXT_KEY_BUILDING_MAYA_PYRAMID;TXT_KEY_CIV5_BUILDINGS_MAYA_PYRAMID_TEXT;TXT_KEY_BUILDING_MAYA_PYRAMID_STRATEGY;;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;40;0;0;0;0;0;0;25;-1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_SHRINE;TEMPLE;;;;ERA_MEDIEVAL;ERA_RENAISSANCE;;;0;;;;;;;TECH_POTTERY;;;0;;;0;0;0;0;0;0;7;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
121;BUILDING_AMPHITHEATER;TXT_KEY_BUILDING_AMPHITHEATER;TXT_KEY_CIV5_BUILDINGS_AMPHITHEATER_TEXT;TXT_KEY_BUILDING_AMPHITHEATER_STRATEGY;;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;25;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_AMPHITHEATER;COLESSEUM;;;;ERA_INDUSTRIAL;;;;0;;;;;;;TECH_DRAMA;;;0;GREAT_WORK_SLOT_LITERATURE;;1;0;0;0;0;0;0;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
122;BUILDING_SHRINE;TXT_KEY_BUILDING_SHRINE;TXT_KEY_CIV5_BUILDINGS_SHRINE_TEXT;TXT_KEY_BUILDING_SHRINE_STRATEGY;;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;25;-1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_SHRINE;TEMPLE;;;;ERA_MEDIEVAL;ERA_RENAISSANCE;;;0;;;;;;;TECH_POTTERY;;;0;;;0;0;0;0;0;0;9;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
123;BUILDING_RECYCLING_CENTER;TXT_KEY_BUILDING_RECYCLING_CENTER;TXT_KEY_CIV5_BUILDINGS_RECYCLING_CENTER_TEXT;TXT_KEY_BUILDING_RECYCLING_CENTER_STRATEGY;TXT_KEY_BUILDING_RECYCLING_CENTER_HELP;;;3;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;-1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_RECYCLING_CENTER;ART_DEF_BUILDING_HYDRO_PLANT;;;;;;;;0;;;;;;;TECH_ECOLOGY;;;0;;;0;0;0;0;0;0;8;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
124;BUILDING_BOMB_SHELTER;TXT_KEY_BUILDING_BOMB_SHELTER;TXT_KEY_CIV5_BUILDINGS_BOMB_SHELTER_TEXT;TXT_KEY_BUILDING_BOMB_SHELTER_STRATEGY;TXT_KEY_BUILDING_BOMB_SHELTER_HELP;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;-1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_BOMB_SHELTER;ART_DEF_BUILDING_HYDRO_PLANT;;;;;;;;0;;;;;;;TECH_TELECOM;;;0;;;0;0;0;0;0;0;1;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
125;BUILDING_CONSTABLE;TXT_KEY_BUILDING_CONSTABLE;TXT_KEY_CIV5_BUILDINGS_CONSTABLE_TEXT;TXT_KEY_BUILDING_CONSTABLE_STRATEGY;TXT_KEY_BUILDING_CONSTABLE_HELP;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;160;0;0;0;0;0;0;25;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_CONSTABLE;COLESSEUM;;;;;;;;0;;;;;;;TECH_BANKING;;;0;;;0;0;0;0;0;0;12;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
126;BUILDING_POLICE_STATION;TXT_KEY_BUILDING_POLICE_STATION;TXT_KEY_CIV5_BUILDINGS_POLICE_STATION_TEXT;TXT_KEY_BUILDING_POLICE_STATION_STRATEGY;TXT_KEY_BUILDING_POLICE_STATION_HELP;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;300;0;0;0;0;0;0;25;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_POLICE_STATION;COLESSEUM;;;;;;;;0;;;;;;;TECH_ELECTRICITY;;;0;;;0;0;0;0;0;0;11;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
127;BUILDING_INTELLIGENCE_AGENCY;TXT_KEY_BUILDING_INTELLIGENCE_AGENCY;TXT_KEY_BUILDING_INTELLIGENCE_AGENCY_TEXT;TXT_KEY_BUILDING_INTELLIGENCE_AGENCY_STRATEGY;TXT_KEY_BUILDING_INTELLIGENCE_AGENCY_HELP;;;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;125;0;0;0;0;0;30;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-15;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_INTELLIGENCE_AGENCY;ART_DEF_BUILDING_INTELLIGENCE_AGENCY;;;;;;;;0;;;;;;;TECH_RADIO;;;0;;;0;0;0;0;0;0;12;;R,T;;EXPANSION_BW_ATLAS_2;0;0;0
128;BUILDING_ALHAMBRA;TXT_KEY_BUILDING_ALHAMBRA;TXT_KEY_WONDER_ALHAMBRA_DESC;;TXT_KEY_WONDER_ALHAMBRA_HELP;;TXT_KEY_WONDER_ALHAMBRA_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;400;0;0;0;0;0;0;-1;-1;100;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_ALHAMBRA;ALHAMBRA;;;;;ERA_RENAISSANCE;;;0;;BUILDINGCLASS_CASTLE;;PROMOTION_DRILL_1;;;TECH_CHIVALRY;;;0;;;0;0;0;0;0;2;0;WonderConceptAlahambra.dds;R,T;AS2D_WONDER_SPEECH_ALHAMBRA;EXPANSION_BW_ATLAS_2;0;0;0
129;BUILDING_CN_TOWER;TXT_KEY_BUILDING_CN_TOWER;TXT_KEY_WONDER_CN_TOWER_DESC;;TXT_KEY_WONDER_CN_TOWER_HELP;;TXT_KEY_WONDER_CN_TOWER_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1250;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_CN_TOWER;CN TOWER;;;;;;;;0;BUILDINGCLASS_BROADCAST_TOWER;;;;;;TECH_TELECOM;;SPECIALIST_MERCHANT;0;;;0;0;1;0;0;2;1;WonderConceptCNTower.dds;R,T;AS2D_WONDER_SPEECH_CN_TOWER;EXPANSION_BW_ATLAS_2;0;0;0
130;BUILDING_HUBBLE;TXT_KEY_BUILDING_HUBBLE;TXT_KEY_WONDER_HUBBLE_DESC;;TXT_KEY_WONDER_HUBBLE_HELP;;TXT_KEY_WONDER_HUBBLE_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1250;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_HUBBLE;HUBBLE;;;;;;;;0;;BUILDINGCLASS_SPACESHIP_FACTORY;;;;;TECH_SATELLITES;;SPECIALIST_SCIENTIST;0;;;0;0;1;0;0;2;3;WonderConceptHubble.dds;R,T;AS2D_WONDER_SPEECH_HUBBLE_SPACE_TELESCOPE;EXPANSION_BW_ATLAS_2;0;0;0
131;BUILDING_LEANING_TOWER;TXT_KEY_BUILDING_LEANING_TOWER;TXT_KEY_WONDER_LEANING_TOWER_DESC;;TXT_KEY_WONDER_LEANING_TOWER_HELP;;TXT_KEY_WONDER_LEANING_TOWER_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;500;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_LEANING_TOWER;TOWER OF PISA;;;;;ERA_INDUSTRIAL;;;0;;;;;;;TECH_PRINTING_PRESS;;;0;;;0;0;0;0;0;2;4;WonderConceptLeaningTower.dds;R,T;AS2D_WONDER_SPEECH_LEANING_TOWER;EXPANSION_BW_ATLAS_2;0;0;0
132;BUILDING_MOSQUE_OF_DJENNE;TXT_KEY_BUILDING_MOSQUE_OF_DJENNE;TXT_KEY_WONDER_MOSQUE_OF_DJENNE_DESC;;TXT_KEY_WONDER_MOSQUE_OF_DJENNE_HELP;;TXT_KEY_WONDER_MOSQUE_OF_DJENNE_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;300;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_MOSQUE_OF_DJENNE;GREAT MOSQUE DEJENNE;;;;;ERA_RENAISSANCE;;;0;;BUILDINGCLASS_MOSQUE;;;;;TECH_THEOLOGY;POLICY_BRANCH_PIETY;SPECIALIST_ENGINEER;0;;;0;0;1;0;0;2;2;WonderConceptDjennie.dds;R,T;AS2D_WONDER_SPEECH_GREAT_MOSQUE_OF_DJENNE;EXPANSION_BW_ATLAS_2;0;0;0
133;BUILDING_NEUSCHWANSTEIN;TXT_KEY_BUILDING_NEUSCHWANSTEIN;TXT_KEY_WONDER_NEUSCHWANSTEIN_DESC;;TXT_KEY_WONDER_NEUSCHWANSTEIN_HELP;;TXT_KEY_WONDER_NEUSCHWANSTEIN_QUOTE;0;-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1060;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_NEUSCHWANSTEIN;NEUSCHWANSTEIN CASTLE;;;;;;;;0;;;;;;;TECH_RAILROAD;;SPECIALIST_MERCHANT;0;;;0;0;1;0;0;64;5;WonderConceptNeuschwanstein.dds;R,T;AS2D_WONDER_SPEECH_NEUSCHWANSTEIN;EXPANSION_BW_ATLAS_2;0;0;0
134;BUILDING_PETRA;TXT_KEY_BUILDING_PETRA;TXT_KEY_WONDER_PETRA_DESC;;TXT_KEY_WONDER_PETRA_HELP;;TXT_KEY_WONDER_PETRA_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;250;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_PETRA;PETRA;TERRAIN_DESERT;;;;ERA_MEDIEVAL;;TECH_ARCHAEOLOGY;0;;;;;;;TECH_CURRENCY;;SPECIALIST_ENGINEER;0;;;0;0;1;0;0;2;6;WonderConceptPetra.dds;R,T;AS2D_WONDER_SPEECH_PETRA;EXPANSION_BW_ATLAS_2;0;0;0
135;BUILDING_TERRACOTTA_ARMY;TXT_KEY_BUILDING_TERRACOTTA_ARMY;TXT_KEY_WONDER_TERRACOTTA_ARMY_DESC;;TXT_KEY_WONDER_TERRA_COTTA_ARMY_HELP;;TXT_KEY_WONDER_TERRACOTTA_ARMY_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;250;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;BUILDINGCLASS_TERRACOTTA_ARMY;TERRACOTTA ARMY;;;;;ERA_MEDIEVAL;;;0;;;;;;;TECH_CONSTRUCTION;;;0;;;0;0;0;0;0;2;7;WonderConceptTerracottaArmy.dds;R,T;AS2D_WONDER_SPEECH_TERRACOTTA_ARMY;EXPANSION_BW_ATLAS_2;0;0;0
136;BUILDING_GREAT_FIREWALL;TXT_KEY_BUILDING_GREAT_FIREWALL;TXT_KEY_WONDER_GREAT_FIREWALL_TEXT;;TXT_KEY_BUILDING_GREAT_FIREWALL_HELP;;TXT_KEY_WONDER_GREAT_FIREWALL_QUOTE;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1250;0;0;0;0;0;0;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-100;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_GREAT_FIREWALL;TERRACOTTA ARMY;;;;;;;;0;;;;;;;TECH_COMPUTERS;;SPECIALIST_SCIENTIST;0;;;0;0;0;0;0;0;13;WonderConceptGreatFirewall.dds;R,T;AS2D_WONDER_SPEECH_GREAT_FIREWALL;EXPANSION_BW_ATLAS_2;0;0;0
137;BUILDING_CATHEDRAL;TXT_KEY_BUILDING_CATHEDRAL;TXT_KEY_CIV5_BUILDINGS_CATHEDRAL_TEXT;TXT_KEY_BUILDING_CATHEDRAL_STRATEGY;;;;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;200;0;1;0;0;0;0;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_CATHEDRAL;TEMPLE;;;;;;;;0;;;;;;;;;;0;GREAT_WORK_SLOT_ART_ARTIFACT;;1;0;0;0;0;0;2;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
138;BUILDING_MOSQUE;TXT_KEY_BUILDING_MOSQUE;TXT_KEY_CIV5_BUILDINGS_MOSQUE_TEXT;TXT_KEY_BUILDING_MOSQUE_STRATEGY;;;;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;200;0;1;0;0;0;0;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_MOSQUE;TEMPLE;;;;;;;;0;;;;;;;;;;0;;;0;0;0;0;0;0;5;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
139;BUILDING_PAGODA;TXT_KEY_BUILDING_PAGODA;TXT_KEY_CIV5_BUILDINGS_PAGODA_TEXT;TXT_KEY_BUILDING_PAGODA_STRATEGY;;;;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;200;0;1;0;0;0;0;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_PAGODA;TEMPLE;;;;;;;;0;;;;;;;;;;0;;;0;0;0;0;0;0;6;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
140;BUILDING_STELE;TXT_KEY_BUILDING_STELE;TXT_KEY_CIV5_BUILDINGS_STELE_TEXT;TXT_KEY_BUILDING_STELE_STRATEGY;;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;40;0;0;0;0;0;0;40;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_MONUMENT;MONUMENT;;;;ERA_MEDIEVAL;;;;0;;;;;;;;;;0;;;0;0;0;0;0;0;10;;R,T;;EXPANSION_BW_ATLAS_1;0;0;0
141;BUILDING_GRAND_TEMPLE;TXT_KEY_BUILDING_GRAND_TEMPLE;TXT_KEY_BUILDING_GRAND_TEMPLE_TEXT;TXT_KEY_BUILDING_GRAND_TEMPLE_STRATEGY;TXT_KEY_BUILDING_GRAND_TEMPLE_HELP;;;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;125;0;0;0;0;1;30;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_GRAND_TEMPLE;TEMPLE;;;;;;;;0;;;;;;;TECH_THEOLOGY;;;0;;;0;0;0;0;0;0;0;;R,T;;EXPANSION_BW_ATLAS_3;0;0;0
142;BUILDING_TOURIST_CENTER;TXT_KEY_BUILDING_TOURIST_CENTER;TXT_KEY_CIV5_BUILDINGS_TOURIST_CENTER_TEXT;TXT_KEY_BUILDING_TOURIST_CENTER_STRATEGY;TXT_KEY_BUILDING_TOURIST_CENTER_HELP;;;2;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;400;0;0;0;0;0;30;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;BUILDINGCLASS_TOURIST_CENTER;ART_DEF_BUILDING_TOURIST_CENTER;;;;;;;;0;;;;;;;TECH_TELECOM;;;0;;;0;0;0;0;0;0;1;;R,T;;EXPANSION2_WONDER_ATLAS;0;0;0
143;BUILDING_IKANDA;TXT_KEY_BUILDING_IKANDA_DESC;TXT_KEY_CIV5_BUILDINGS_IKANDA_TEXT;TXT_KEY_BUILDING_IKANDA_STRATEGY;TXT_KEY_BUILDING_IKANDA_HELP;;;1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;75;0;0;0;0;0;0;25;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BUILDINGCLASS_BARRACKS;ART_DEF_BUILDING_BARRACKS;;;;ERA_INDUSTRIAL;;;;0;;;;PROMOTION_BUFFALO_HORNS;;;TECH_BRONZE_WORKING;;;0;;;0;0;0;0;0;0;2;;R,T;;EXPANSION2_BUILDING_ATLAS;0;0;0
